municipality,muni_code,value_as_of_date,scraped_at,taxable_value,exempt_value,purta_value,all_real_estate,median_residential_value,scrape_week,taxable_value_wow_change,taxable_value_wow_pct,year,taxable_value_ytd_change,taxable_value_ytd_pct
Borough of White Oak,875,2026-04-03,2026-04-05 21:48:51.775233,376271078,58543200,206900,435021178,79700,2026-04-03,-71800,-0.0191,2026,-227000,-0.0603
Borough of White Oak,875,2026-04-10,2026-04-12 21:50:47.240958,376271078,58543200,206900,435021178,79700,2026-04-10,0,0,2026,-227000,-0.0603
Borough of White Oak,875,2026-04-17,2026-04-19 21:51:41.302241,376271078,58543200,206900,435021178,79700,2026-04-17,0,0,2026,-227000,-0.0603
Borough of Whitehall,874,2026-01-09,2026-01-13 16:48:44,878878382,94265900,150100,973294382,132100,2026-01-16,NA,NA,2026,0,0
Borough of Whitehall,874,2026-01-23,2026-01-31 03:22:28.031353,878878382,94265900,150100,973294382,132100,2026-01-30,0,0,2026,0,0
Borough of Whitehall,874,2026-01-30,2026-02-02 20:52:55.851145,878122282,94265900,150100,972538282,132100,2026-02-06,-756100,-0.086,2026,-756100,-0.086
Borough of Whitehall,874,2026-02-06,2026-02-08 19:28:15.584603,878122282,94265900,150100,972538282,132100,2026-02-13,0,0,2026,-756100,-0.086
Borough of Whitehall,874,2026-02-13,2026-02-15 11:34:45.924238,877881582,94479300,150100,972510982,132100,2026-02-13,-240700,-0.0274,2026,-996800,-0.1134
Borough of Whitehall,874,2026-02-20,2026-02-22 21:28:49.295277,878067382,94340200,150100,972557682,132100,2026-02-27,185800,0.0212,2026,-811000,-0.0923
Borough of Whitehall,874,2026-02-27,2026-03-01 21:39:04.593291,878104982,94340200,150100,972595282,132100,2026-02-27,37600,0.0043,2026,-773400,-0.088
Borough of Whitehall,874,2026-03-06,2026-03-08 21:39:20.902363,878204182,94340200,150100,972694482,132100,2026-03-06,99200,0.0113,2026,-674200,-0.0767
Borough of Whitehall,874,2026-03-20,2026-03-22 21:41:56.148955,878073982,94470400,150100,972694482,132100,2026-03-20,-130200,-0.0148,2026,-804400,-0.0915
Borough of Whitehall,874,2026-03-27,2026-03-29 21:48:39.140233,878073982,94470400,150100,972694482,132100,2026-03-27,0,0,2026,-804400,-0.0915
Borough of Whitehall,874,2026-04-03,2026-04-05 21:48:53.122355,878025182,94470400,150100,972645682,132100,2026-04-03,-48800,-0.0056,2026,-853200,-0.0971
Borough of Whitehall,874,2026-04-10,2026-04-12 21:50:48.615088,878025182,94470400,150100,972645682,132100,2026-04-10,0,0,2026,-853200,-0.0971
Borough of Whitehall,874,2026-04-17,2026-04-19 21:51:42.469448,878025182,94470400,150100,972645682,132100,2026-04-17,0,0,2026,-853200,-0.0971
Borough of Wilkinsburg,866,2026-01-09,2026-01-13 16:48:47,437968346,68480100,2550300,508998746,34700,2026-01-16,NA,NA,2026,0,0
Borough of Wilkinsburg,866,2026-01-23,2026-01-31 03:22:30.864752,437889346,68480100,2550300,508919746,34650,2026-01-30,-79000,-0.018,2026,-79000,-0.018
Borough of Wilkinsburg,866,2026-01-30,2026-02-02 20:52:58.488875,437762446,68504500,2550300,508817246,34700,2026-02-06,-126900,-0.029,2026,-205900,-0.047
Borough of Wilkinsburg,866,2026-02-06,2026-02-08 19:28:18.293875,437762446,68504500,2550300,508817246,34700,2026-02-13,0,0,2026,-205900,-0.047
Borough of Wilkinsburg,866,2026-02-13,2026-02-15 11:34:48.373969,437730446,68504500,2550300,508785246,34600,2026-02-13,-32000,-0.0073,2026,-237900,-0.0543
Borough of Wilkinsburg,866,2026-02-20,2026-02-22 21:28:51.937275,437730446,68504500,2550300,508785246,34600,2026-02-27,0,0,2026,-237900,-0.0543
Borough of Wilkinsburg,866,2026-02-27,2026-03-01 21:39:07.303734,437730446,68504500,2550300,508785246,34600,2026-02-27,0,0,2026,-237900,-0.0543
Borough of Wilkinsburg,866,2026-03-06,2026-03-08 21:39:23.262773,437774946,68504500,2550300,508829746,34600,2026-03-06,44500,0.0102,2026,-193400,-0.0442
Borough of Wilkinsburg,866,2026-03-20,2026-03-22 21:41:58.841369,437774946,68504500,2550300,508829746,34600,2026-03-20,0,0,2026,-193400,-0.0442
Borough of Wilkinsburg,866,2026-03-27,2026-03-29 21:48:41.943472,437774946,68504500,2550300,508829746,34600,2026-03-27,0,0,2026,-193400,-0.0442
Borough of Wilkinsburg,866,2026-04-03,2026-04-05 21:48:55.774705,437774946,68504500,2550300,508829746,34600,2026-04-03,0,0,2026,-193400,-0.0442
Borough of Wilkinsburg,866,2026-04-10,2026-04-12 21:50:51.319075,437609546,68504500,2550300,508664346,34600,2026-04-10,-165400,-0.0378,2026,-358800,-0.0819
Borough of Wilkinsburg,866,2026-04-17,2026-04-19 21:51:44.781352,437478646,68504500,2550300,508533446,34600,2026-04-17,-130900,-0.0299,2026,-489700,-0.1118
Borough of Wilmerding,867,2026-01-09,2026-01-13 16:48:48,38665040,6508100,48000,45221140,26600,2026-01-16,NA,NA,2026,0,0
Borough of Wilmerding,867,2026-01-23,2026-01-31 03:22:32.319687,38665040,6508100,48000,45221140,26600,2026-01-30,0,0,2026,0,0
Borough of Wilmerding,867,2026-01-30,2026-02-02 20:52:59.800653,38665040,6508100,48000,45221140,26600,2026-02-06,0,0,2026,0,0
Borough of Wilmerding,867,2026-02-06,2026-02-08 19:28:19.616842,38665040,6508100,48000,45221140,26600,2026-02-13,0,0,2026,0,0
Borough of Wilmerding,867,2026-02-13,2026-02-15 11:34:49.589155,38665040,6508100,48000,45221140,26600,2026-02-13,0,0,2026,0,0
Borough of Wilmerding,867,2026-02-20,2026-02-22 21:28:53.294064,38665040,6508100,48000,45221140,26600,2026-02-27,0,0,2026,0,0
Borough of Wilmerding,867,2026-02-27,2026-03-01 21:39:08.640518,38661440,6508100,48000,45217540,26600,2026-02-27,-3600,-0.0093,2026,-3600,-0.0093
Borough of Wilmerding,867,2026-03-06,2026-03-08 21:39:24.43964,38597240,6508100,48000,45153340,26550,2026-03-06,-64200,-0.1661,2026,-67800,-0.1754
Borough of Wilmerding,867,2026-03-20,2026-03-22 21:42:00.234563,38597240,6508100,48000,45153340,26550,2026-03-20,0,0,2026,-67800,-0.1754
Borough of Wilmerding,867,2026-03-27,2026-03-29 21:48:43.301615,38597240,6508100,48000,45153340,26550,2026-03-27,0,0,2026,-67800,-0.1754
Borough of Wilmerding,867,2026-04-03,2026-04-05 21:48:57.090519,38597240,6508100,48000,45153340,26550,2026-04-03,0,0,2026,-67800,-0.1754
Borough of Wilmerding,867,2026-04-10,2026-04-12 21:50:52.693998,38597240,6508100,48000,45153340,26550,2026-04-10,0,0,2026,-67800,-0.1754
Borough of Wilmerding,867,2026-04-17,2026-04-19 21:51:45.946859,38617740,6508100,48000,45173840,26600,2026-04-17,20500,0.0531,2026,-47300,-0.1223
City of Clairton,200,2026-01-09,2026-01-13 16:46:29,137013750,39791400,256900,177062050,21600,2026-01-16,NA,NA,2026,0,0
City of Clairton,200,2026-01-23,2026-01-31 03:19:59.233886,137013750,39791400,256900,177062050,21600,2026-01-30,0,0,2026,0,0
City of Clairton,200,2026-01-30,2026-02-02 20:50:37.92115,137013750,39791400,256900,177062050,21600,2026-02-06,0,0,2026,0,0
City of Clairton,200,2026-02-06,2026-02-08 19:25:59.067572,137013750,39791400,256900,177062050,21600,2026-02-13,0,0,2026,0,0
City of Clairton,200,2026-02-13,2026-02-15 11:32:38.145906,137004150,39791400,256900,177052450,21600,2026-02-13,-9600,-0.007,2026,-9600,-0.007
City of Clairton,200,2026-02-20,2026-02-22 21:26:24.920112,137004150,39791400,256900,177052450,21600,2026-02-27,0,0,2026,-9600,-0.007
City of Clairton,200,2026-02-27,2026-03-01 21:36:44.01185,136951850,39843700,256900,177052450,21600,2026-02-27,-52300,-0.0382,2026,-61900,-0.0452
City of Clairton,200,2026-03-06,2026-03-08 21:37:16.37295,136906250,39843700,256900,177006850,21600,2026-03-06,-45600,-0.0333,2026,-107500,-0.0785
City of Clairton,200,2026-03-20,2026-03-22 21:39:32.685072,136933950,39816000,256900,177006850,21600,2026-03-20,27700,0.0202,2026,-79800,-0.0582
City of Clairton,200,2026-03-27,2026-03-29 21:46:15.383633,136933950,39816000,256900,177006850,21600,2026-03-27,0,0,2026,-79800,-0.0582
City of Clairton,200,2026-04-03,2026-04-05 21:46:34.290503,136933950,39816000,256900,177006850,21600,2026-04-03,0,0,2026,-79800,-0.0582
City of Clairton,200,2026-04-10,2026-04-12 21:48:26.723065,136933950,39816000,256900,177006850,21600,2026-04-10,0,0,2026,-79800,-0.0582
City of Clairton,200,2026-04-17,2026-04-19 21:49:41.268914,136933950,39816000,256900,177006850,21600,2026-04-17,0,0,2026,-79800,-0.0582
City of Duquesne,300,2026-01-09,2026-01-13 16:46:38,105007211,32552750,2747800,140307761,19200,2026-01-16,NA,NA,2026,0,0
City of Duquesne,300,2026-01-23,2026-01-31 03:20:09.294855,105007211,32552750,2747800,140307761,19200,2026-01-30,0,0,2026,0,0
City of Duquesne,300,2026-01-30,2026-02-02 20:50:47.155113,105007211,32552750,2747800,140307761,19200,2026-02-06,0,0,2026,0,0
City of Duquesne,300,2026-02-06,2026-02-08 19:26:08.192145,105007211,32552750,2747800,140307761,19200,2026-02-13,0,0,2026,0,0
City of Duquesne,300,2026-02-13,2026-02-15 11:32:46.73307,105007211,32552750,2747800,140307761,19200,2026-02-13,0,0,2026,0,0
City of Duquesne,300,2026-02-20,2026-02-22 21:26:34.546442,105007211,32552750,2747800,140307761,19200,2026-02-27,0,0,2026,0,0
City of Duquesne,300,2026-02-27,2026-03-01 21:36:53.460638,105007211,32552750,2747800,140307761,19200,2026-02-27,0,0,2026,0,0
City of Duquesne,300,2026-03-06,2026-03-08 21:37:24.862727,105016611,32552750,2747800,140317161,19200,2026-03-06,9400,0.009,2026,9400,0.009
City of Duquesne,300,2026-03-20,2026-03-22 21:39:42.348682,104963311,32606050,2747800,140317161,19200,2026-03-20,-53300,-0.0508,2026,-43900,-0.0418
City of Duquesne,300,2026-03-27,2026-03-29 21:46:25.097961,104963311,32606050,2747800,140317161,19200,2026-03-27,0,0,2026,-43900,-0.0418
City of Duquesne,300,2026-04-03,2026-04-05 21:46:43.631435,104971211,32606050,2747800,140325061,19250,2026-04-03,7900,0.0075,2026,-36000,-0.0343
City of Duquesne,300,2026-04-10,2026-04-12 21:48:36.232391,104971211,32606050,2747800,140325061,19250,2026-04-10,0,0,2026,-36000,-0.0343
City of Duquesne,300,2026-04-17,2026-04-19 21:49:49.396553,104971211,32606050,2747800,140325061,19250,2026-04-17,0,0,2026,-36000,-0.0343
City of McKeesport,400,2026-01-09,2026-01-13 16:47:28,374527857,267347798,2741200,644616855,20100,2026-01-16,NA,NA,2026,0,0
City of McKeesport,400,2026-01-23,2026-01-31 03:21:04.004321,374094957,267347798,2741200,644183955,20100,2026-01-30,-432900,-0.1156,2026,-432900,-0.1156
City of McKeesport,400,2026-01-30,2026-02-02 20:51:38.016113,373869257,267347798,2741200,643958255,20000,2026-02-06,-225700,-0.0603,2026,-658600,-0.1758
City of McKeesport,400,2026-02-06,2026-02-08 19:26:58.290891,373869257,267347798,2741200,643958255,20000,2026-02-13,0,0,2026,-658600,-0.1758
City of McKeesport,400,2026-02-13,2026-02-15 11:33:33.182341,373842357,267347798,2741200,643931355,20000,2026-02-13,-26900,-0.0072,2026,-685500,-0.183
City of McKeesport,400,2026-02-20,2026-02-22 21:27:26.515537,373788957,267347798,2741200,643877955,20000,2026-02-27,-53400,-0.0143,2026,-738900,-0.1973
City of McKeesport,400,2026-02-27,2026-03-01 21:37:44.638378,373777557,267347798,2741200,643866555,20000,2026-02-27,-11400,-0.003,2026,-750300,-0.2003
City of McKeesport,400,2026-03-06,2026-03-08 21:38:10.227917,371997483,268300098,2741200,643038781,20000,2026-03-06,-1780074,-0.4762,2026,-2530374,-0.6756
City of McKeesport,400,2026-03-20,2026-03-22 21:40:34.544509,372030683,268300098,2741200,643071981,20000,2026-03-20,33200,0.0089,2026,-2497174,-0.6668
City of McKeesport,400,2026-03-27,2026-03-29 21:47:17.701429,372030683,268300098,2741200,643071981,20000,2026-03-27,0,0,2026,-2497174,-0.6668
City of McKeesport,400,2026-04-03,2026-04-05 21:47:34.253803,371327283,268683398,2741200,642751881,20000,2026-04-03,-703400,-0.1891,2026,-3200574,-0.8546
City of McKeesport,400,2026-04-10,2026-04-12 21:49:28.127861,371327283,268683398,2741200,642751881,20000,2026-04-10,0,0,2026,-3200574,-0.8546
City of McKeesport,400,2026-04-17,2026-04-19 21:50:33.709908,371327283,268683398,2741200,642751881,20000,2026-04-17,0,0,2026,-3200574,-0.8546
City of Pittsburgh,100,2026-01-09,2026-01-13 16:47:55,21256619542,11871829436,22016563,33150465541,68400,2026-01-16,NA,NA,2026,0,0
City of Pittsburgh,100,2026-01-23,2026-01-31 03:21:33.90858,21256444542,11871968236,22016563,33150429341,68400,2026-01-30,-175000,-8e-4,2026,-175000,-8e-4
City of Pittsburgh,100,2026-01-30,2026-02-02 20:52:05.524284,21256557742,11871968236,22016563,33150542541,68400,2026-02-06,113200,5e-4,2026,-61800,-3e-4
City of Pittsburgh,100,2026-02-06,2026-02-08 19:27:25.756325,21256406742,11872119236,22016563,33150542541,68400,2026-02-13,-151000,-7e-4,2026,-212800,-0.001
City of Pittsburgh,100,2026-02-13,2026-02-15 11:33:58.872688,21256213412,11872066336,22016563,33150296311,68400,2026-02-13,-193330,-9e-4,2026,-406130,-0.0019
City of Pittsburgh,100,2026-02-20,2026-02-22 21:27:55.502063,21266151322,11872035736,22016563,33160203621,68400,2026-02-27,9937910,0.0468,2026,9531780,0.0448
City of Pittsburgh,100,2026-02-27,2026-03-01 21:38:13.06056,21244315386,11873071936,25859063,33143246385,68400,2026-02-27,-21835936,-0.1027,2026,-12304156,-0.0579
City of Pittsburgh,100,2026-03-06,2026-03-08 21:38:35.352666,21148194798,11874128436,25859063,33048182297,68500,2026-03-06,-96120588,-0.4525,2026,-108424744,-0.5101
City of Pittsburgh,100,2026-03-20,2026-03-22 21:41:03.910468,21134264298,11874634436,25859063,33034757797,68600,2026-03-20,-13930500,-0.0659,2026,-122355244,-0.5756
City of Pittsburgh,100,2026-03-27,2026-03-29 21:47:46.514704,21135206698,11874672536,25859063,33035738297,68600,2026-03-27,942400,0.0045,2026,-121412844,-0.5712
City of Pittsburgh,100,2026-04-03,2026-04-05 21:48:02.23782,21129498428,11882666136,25859063,33038023627,68600,2026-04-03,-5708270,-0.027,2026,-127121114,-0.598
City of Pittsburgh,100,2026-04-10,2026-04-12 21:49:56.895534,21115109128,11882780636,25859063,33023748827,68600,2026-04-10,-14389300,-0.0681,2026,-141510414,-0.6657
City of Pittsburgh,100,2026-04-17,2026-04-19 21:50:58.198356,21116515928,11878861536,25859063,33021236527,68600,2026-04-17,1406800,0.0067,2026,-140103614,-0.6591
Collier Township,905,2026-01-09,2026-01-13 16:46:30,1147359834,181916900,642400,1329919134,156500,2026-01-16,NA,NA,2026,0,0
Collier Township,905,2026-01-23,2026-01-31 03:20:00.654277,1146441134,182574400,642400,1329657934,156500,2026-01-30,-918700,-0.0801,2026,-918700,-0.0801
Collier Township,905,2026-01-30,2026-02-02 20:50:39.286273,1146271634,182574400,642400,1329488434,156500,2026-02-06,-169500,-0.0148,2026,-1088200,-0.0948
Collier Township,905,2026-02-06,2026-02-08 19:26:00.360822,1146271634,182574400,642400,1329488434,156500,2026-02-13,0,0,2026,-1088200,-0.0948
Collier Township,905,2026-02-13,2026-02-15 11:32:39.379729,1139794534,182574400,642400,1323011334,156500,2026-02-13,-6477100,-0.5651,2026,-7565300,-0.6594
Collier Township,905,2026-02-20,2026-02-22 21:26:26.217932,1141074534,182574400,642400,1324291334,157450,2026-02-27,1280000,0.1123,2026,-6285300,-0.5478
Collier Township,905,2026-02-27,2026-03-01 21:36:45.354251,1141013934,182574400,642400,1324230734,157450,2026-02-27,-60600,-0.0053,2026,-6345900,-0.5531
Collier Township,905,2026-03-06,2026-03-08 21:37:17.61853,1141276434,182574400,642400,1324493234,157500,2026-03-06,262500,0.023,2026,-6083400,-0.5302
Collier Township,905,2026-03-20,2026-03-22 21:39:34.063669,1141597734,182574400,642400,1324814534,157500,2026-03-20,321300,0.0282,2026,-5762100,-0.5022
Collier Township,905,2026-03-27,2026-03-29 21:46:16.827283,1141597734,182574400,642400,1324814534,157500,2026-03-27,0,0,2026,-5762100,-0.5022
Collier Township,905,2026-04-03,2026-04-05 21:46:35.599424,1142871134,182574400,642400,1326087934,157750,2026-04-03,1273400,0.1115,2026,-4488700,-0.3912
Collier Township,905,2026-04-10,2026-04-12 21:48:28.063123,1142866934,182578600,642400,1326087934,157900,2026-04-10,-4200,-4e-4,2026,-4492900,-0.3916
Collier Township,905,2026-04-17,2026-04-19 21:49:42.421599,1143327134,182578600,642400,1326548134,158100,2026-04-17,460200,0.0403,2026,-4032700,-0.3515
Crescent Township,906,2026-01-09,2026-01-13 16:46:34,143081270,4796300,579000,148456570,97700,2026-01-16,NA,NA,2026,0,0
Crescent Township,906,2026-01-23,2026-01-31 03:20:04.963254,143081270,4796300,579000,148456570,97700,2026-01-30,0,0,2026,0,0
Crescent Township,906,2026-01-30,2026-02-02 20:50:43.273899,143081270,4796300,579000,148456570,97700,2026-02-06,0,0,2026,0,0
Crescent Township,906,2026-02-06,2026-02-08 19:26:04.284626,143081270,4796300,579000,148456570,97700,2026-02-13,0,0,2026,0,0
Crescent Township,906,2026-02-13,2026-02-15 11:32:43.049183,143081270,4796300,579000,148456570,97700,2026-02-13,0,0,2026,0,0
Crescent Township,906,2026-02-20,2026-02-22 21:26:30.198258,143024270,4796300,579000,148399570,100500,2026-02-27,-57000,-0.0398,2026,-57000,-0.0398
Crescent Township,906,2026-02-27,2026-03-01 21:36:49.432304,143024270,4796300,579000,148399570,100500,2026-02-27,0,0,2026,-57000,-0.0398
Crescent Township,906,2026-03-06,2026-03-08 21:37:21.285504,143014870,4796300,579000,148390170,100500,2026-03-06,-9400,-0.0066,2026,-66400,-0.0464
Crescent Township,906,2026-03-20,2026-03-22 21:39:38.177103,143014870,4796300,579000,148390170,100500,2026-03-20,0,0,2026,-66400,-0.0464
Crescent Township,906,2026-03-27,2026-03-29 21:46:20.963139,143014870,4796300,579000,148390170,100500,2026-03-27,0,0,2026,-66400,-0.0464
Crescent Township,906,2026-04-03,2026-04-05 21:46:39.612981,143014870,4796300,579000,148390170,100500,2026-04-03,0,0,2026,-66400,-0.0464
Crescent Township,906,2026-04-10,2026-04-12 21:48:32.095791,143014870,4796300,579000,148390170,100500,2026-04-10,0,0,2026,-66400,-0.0464
Crescent Township,906,2026-04-17,2026-04-19 21:49:45.912502,143014870,4796300,579000,148390170,100500,2026-04-17,0,0,2026,-66400,-0.0464
East Deer Township,907,2026-01-09,2026-01-13 16:46:39,71500990,6156800,69700,77727490,50000,2026-01-16,NA,NA,2026,0,0
East Deer Township,907,2026-01-23,2026-01-31 03:20:10.724488,71531490,6156800,69700,77757990,50000,2026-01-30,30500,0.0427,2026,30500,0.0427
East Deer Township,907,2026-01-30,2026-02-02 20:50:48.448777,71531490,6156800,69700,77757990,50000,2026-02-06,0,0,2026,30500,0.0427
East Deer Township,907,2026-02-06,2026-02-08 19:26:09.520587,71531490,6156800,69700,77757990,50000,2026-02-13,0,0,2026,30500,0.0427
East Deer Township,907,2026-02-13,2026-02-15 11:32:47.955216,71531490,6156800,69700,77757990,50000,2026-02-13,0,0,2026,30500,0.0427
East Deer Township,907,2026-02-20,2026-02-22 21:26:35.914496,71516390,6156800,69700,77742890,50000,2026-02-27,-15100,-0.0211,2026,15400,0.0215
East Deer Township,907,2026-02-27,2026-03-01 21:36:54.813463,71516390,6156800,69700,77742890,50000,2026-02-27,0,0,2026,15400,0.0215
East Deer Township,907,2026-03-06,2026-03-08 21:37:26.0623,71516390,6156800,69700,77742890,50000,2026-03-06,0,0,2026,15400,0.0215
East Deer Township,907,2026-03-20,2026-03-22 21:39:43.726565,71516390,6156800,69700,77742890,50000,2026-03-20,0,0,2026,15400,0.0215
East Deer Township,907,2026-03-27,2026-03-29 21:46:26.458776,71516390,6156800,69700,77742890,50000,2026-03-27,0,0,2026,15400,0.0215
East Deer Township,907,2026-04-03,2026-04-05 21:46:44.962842,71516390,6156800,69700,77742890,50000,2026-04-03,0,0,2026,15400,0.0215
East Deer Township,907,2026-04-10,2026-04-12 21:48:37.603509,71516390,6156800,69700,77742890,50000,2026-04-10,0,0,2026,15400,0.0215
East Deer Township,907,2026-04-17,2026-04-19 21:49:50.593399,71516390,6433900,69700,78019990,50000,2026-04-17,0,0,2026,15400,0.0215
Elizabeth Township,908,2026-01-09,2026-01-13 16:46:47,661834320,71396900,312200,733543420,87700,2026-01-16,NA,NA,2026,0,0
Elizabeth Township,908,2026-01-23,2026-01-31 03:20:19.405176,661834320,71396900,312200,733543420,87700,2026-01-30,0,0,2026,0,0
Elizabeth Township,908,2026-01-30,2026-02-02 20:50:56.644981,661834320,71396900,312200,733543420,87700,2026-02-06,0,0,2026,0,0
Elizabeth Township,908,2026-02-06,2026-02-08 19:26:17.48433,661834320,71396900,312200,733543420,87700,2026-02-13,0,0,2026,0,0
Elizabeth Township,908,2026-02-13,2026-02-15 11:32:55.292455,661662020,71543100,312200,733517320,87700,2026-02-13,-172300,-0.026,2026,-172300,-0.026
Elizabeth Township,908,2026-02-20,2026-02-22 21:26:44.706594,661624320,71543100,312200,733479620,87700,2026-02-27,-37700,-0.0057,2026,-210000,-0.0317
Elizabeth Township,908,2026-02-27,2026-03-01 21:37:02.912203,661620120,71543100,312200,733475420,87700,2026-02-27,-4200,-6e-4,2026,-214200,-0.0324
Elizabeth Township,908,2026-03-06,2026-03-08 21:37:33.242314,661498320,71543100,312200,733353620,87700,2026-03-06,-121800,-0.0184,2026,-336000,-0.0508
Elizabeth Township,908,2026-03-20,2026-03-22 21:39:52.002109,661387820,71653600,312200,733353620,87650,2026-03-20,-110500,-0.0167,2026,-446500,-0.0675
Elizabeth Township,908,2026-03-27,2026-03-29 21:46:34.706538,661387820,71653600,312200,733353620,87650,2026-03-27,0,0,2026,-446500,-0.0675
